Id_Buku,Isbn,Judul_Buku,Penulis,Tahun_Publikasi,Total_Ratings,Rataan_Rating,Jumlah_Halaman,Jumlah_Review,Kode_Bahasa,Format_Buku,Ebook,Penerbit
1690,,The City of God against the Pagans,"[Augustine of Hippo, R.W. Dyson]",1998,103,3.91,1278,15,eng,Paperback,FALSE,Cambridge University Press
1691,192839284,On Christian Teaching,"[Augustine of Hippo, R.P.H. Green]",1999,155,4.02,194,20,,Paperback,FALSE,Oxford University Press
1692,895269414,The Political Writings of St. Augustine,"[Augustine of Hippo, Henry Paolucci, Dino Bigongiari]",1981,0,3.84,384,0,eng,Paperback,FALSE,"Regnery Gateway, Inc."
1693,24021504,On Christian Doctrine,"[Augustine of Hippo, D.W. Robertson Jr.]",1958,2271,4.02,191,62,eng,Paperback,FALSE,"Library of Liberal Arts/Bobb-Merrill (Indianapolis, IN)"
1694,1596443588,The Confessions of Saint Augustine,"[Augustine of Hippo, Simon Vance]",2006,14,3.91,13,2,,Audio CD,FALSE,Hovel Audio
1695,921100051,"Augustine, the Farmer's Boy of Tagaste","[P. de Zeeuw, Hein Kray]",1998,64,3.64,93,10,,Unknown Binding,FALSE,Inheritance Publications
1696,1563472406,Augustine's Laws,[Norman R. Augustine],1997,45,4.07,395,4,,Hardcover,FALSE,AIAA (American Institute of Aeronautics & Astronautics)
1697,764544802,CliffsNotes on St. Augustine's Confessions,[Stacy Magedanz],2004,4,3.4,96,0,,Paperback,FALSE,Cliffs Notes
1698,872201864,"Confessions, Books 1-13","[Augustine of Hippo, Peter R.L. Brown, Frank Sheed]",1993,76,3.91,296,8,eng,Paperback,FALSE,Hackett Publ. Co Inc
1700,,On Free Choice of the Will,"[Augustine of Hippo, Thomas   Williams]",1993,1108,3.94,129,39,,Paperback,FALSE,Hackett Publishing Company
1701,60535385,Augustine: A New Biography,[James J. O'Donnell],2006,23,3.72,432,4,,Paperback,FALSE,Ecco
1702,143035983,Saint Augustine,[Garry Wills],2005,256,3.54,176,30,eng,Paperback,FALSE,Penguin Books
1703,192854526,Augustine: A Very Short Introduction,[Henry Chadwick],2001,228,3.72,144,32,eng,Paperback,FALSE,"Oxford University Press, USA"
1704,814615198,Day by Day with Saint Augustine,[Donald X. Burt],2006,11,4.36,320,1,,Paperback,FALSE,Liturgical Press
1705,,Confessions,"[Augustine of Hippo, Garry Wills]",2006,120,3.91,353,14,eng,Paperback,FALSE,Penguin Classics
1707,1565482018,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),"[Augustine of Hippo, Boniface Ramsey, Edmund Hill]",2004,26,4,540,3,eng,paper,FALSE,New City Press
1708,521589525,Augustine: Ancient Thought Baptized,[John M. Rist],2003,4,4,356,1,,Paperback,FALSE,Cambridge University Press
1709,60934913,Kitchen Confidential: Adventures in the Culinary Underbelly,[Anthony Bourdain],2001,2455,4.06,302,265,eng,Paperback,FALSE,Ecco Press
1710,8466308954,Confesiones de un chef,[Anthony Bourdain],2003,11,4.06,478,0,spa,Paperback,FALSE,Santillana USA Publishing Company
1713,156001268,The Metamorphoses of Ovid,"[Ovid, Allen Mandelbaum]",1995,694,4.05,559,63,eng,Paperback,FALSE,Harcourt Brace
1715,014044789X,Metamorphoses,"[Ovid, David Raeburn, Denis Feeney]",2004,46968,4.05,723,722,eng,Paperback,FALSE,Penguin
1716,067358920X,Love & Transformation: An Ovid Reader,"[Richard A. LaFleur, Ovid]",1998,32,3.95,192,2,,Paperback,FALSE,Addison Wesley Publishing Company
1717,571191037,Tales from Ovid,"[Ovid, Ted Hughes]",1997,178,4.23,264,20,eng,Paperback,FALSE,Faber and Faber
1718,393058107,Metamorphoses,"[Ovid, Bernard Knox, Charles    Martin]",2003,27,4.05,624,8,eng,Hardcover,FALSE,W. W. Norton  Company
1719,865164312,Amores & Metamorphoses: Selections,"[Ovid, Phyllis B. Katz, Charbra Adams Jestin]",1999,48,4.25,195,0,,Paperback,FALSE,Bolchazy-Carducci Publishers
1720,806128941,Ovid's Metamorphoses: Books 1-5,"[Ovid, William Scovil Anderson]",1998,221,4.26,584,16,eng,Paperback,FALSE,University of Oklahoma Press
1721,806114568,Ovid’s Metamorphoses: Books 6-10,"[Ovid, William Scovil Anderson]",1978,31,4.3,560,3,eng,Paperback,FALSE,University of Oklahoma Press
1722,814317324,Latin Via Ovid: A First Course,"[Norma Goldman, Jacob E. Nyenhuis]",1982,76,4.38,524,8,en-US,Hardcover,FALSE,Wayne State University Press
1723,253200024,The Art of Love,"[Ovid, Rolfe Humphries]",1960,86,3.84,208,10,,Paperback,FALSE,Indiana University Press
1724,801847982,The Metamorphoses of Ovid,"[Ovid, David R. Slavitt]",1994,34,4.05,342,7,,Paperback,FALSE,Johns Hopkins University Press
1725,674992555,The Art of Love and Other Poems,"[Ovid, J.H. Mozley, G.P. Goold]",1929,93,4.01,400,4,eng,Hardcover,FALSE,Harvard University Press
1726,801870607,"Ovid's ""Metamorphoses""","[Ovid, Madeleine Forey, Arthur Golding]",2004,9,4.05,535,3,,Paperback,FALSE,Johns Hopkins University Press
1727,,The Erotic Poems,"[Ovid, Peter Green]",1983,1611,4.12,464,35,,Paperback,FALSE,Penguin Classics
1728,520242602,The Poems of Exile: Tristia and the Black Sea Letters,"[Ovid, Peter Green]",2005,422,4.12,451,14,eng,Paperback,FALSE,University of California Press
1729,674990471,"Metamorphoses: Volume 2, Books IX-XV","[Ovid, Frank Justus Miller]",1985,60,4.57,499,4,eng,Hardcover,FALSE,Harvard University Press
1730,674990463,"Metamorphoses: Volume I, Books I-VIII","[Ovid, Frank Justus Miller]",1977,784,4.42,496,14,eng,Hardcover,FALSE,Harvard University Press
1731,814326110,Practice! Practice!: A Latin Via Ovid Workbook (Revised Ed.),"[Norma Goldman, Michael  Rossi]",1995,12,4.08,152,0,eng,Paperback,FALSE,Wayne State University Press
1732,674991672,Tristia. Ex Ponto,"[Ovid, A.L. Wheeler, G.P. Goold]",1924,27,4.12,560,0,,Hardcover,FALSE,Harvard University Press
1733,801863295,Silent Screens: The Decline and Transformation of the American Movie Theater,"[Michael C.J. Putnam, Robert Sklar]",2000,14,4,128,0,,Hardcover,FALSE,Johns Hopkins University Press
1734,807844993,Virgil's Aeneid: Interpretation and Influence,[Michael C.J. Putnam],1995,8,4.12,352,0,,Paperback,FALSE,University of North Carolina Press
1735,674014839,Short Epics,"[Maffeo Vegio, Michael C.J. Putnam]",2004,5,4.4,184,1,,Hardcover,FALSE,Harvard University Press
1736,801483468,Aftifices of Eternity: Horace's Fourth Book of Odes,[Michael C.J. Putnam],1996,3,4.25,352,1,,Paperback,FALSE,Cornell University Press
1737,691125376,Poetic Interplay: Catullus and Horace,[Michael C.J. Putnam],2006,4,3.5,171,1,,Hardcover,FALSE,Princeton University Press
1738,691061785,Virgil's Pastoral Art: Studies in the Eclogues,[Michael C.J. Putnam],1970,0,0,398,0,,Hardcover,FALSE,Princeton University Press
1739,691063915,Virgil's Poem of the Earth: Studies in the Georgics,[Michael C.J. Putnam],1979,0,0,336,0,,Hardcover,FALSE,Princeton University Press
1741,300083335,"Horace's ""Carmen Saeculare"": Ritual Magic and the Poet`s Art",[Michael C.J. Putnam],2001,1,5,192,1,,Hardcover,FALSE,Yale University Press
1742,300108222,The Virgilian Tradition: The First Fifteen Hundred Years,"[Jan M. Ziolkowski, Michael C.J. Putnam]",2008,18,3.22,1128,1,,Hardcover,FALSE,Yale University Press
1743,300073534,Virgil's Epic Designs: Ekphrasis in the Aeneid,[Michael C.J. Putnam],1998,1,4,272,0,,Hardcover,FALSE,Yale University Press
1744,806115602,Tibullus: A Commentary,[Michael C.J. Putnam],1979,6,3.67,222,1,eng,Paperback,FALSE,University of Oklahoma Press
1745,801495180,The Poetry of the Aeneid: On the Institution of Authorship,[Michael C.J. Putnam],1989,3,4,238,0,,Paperback,FALSE,Cornell University Press
1746,1555531970,In Spite of Innocence,"[Michael L. Radelet, Hugo Bedau, Constance E. Putnam]",1994,26,4.31,399,4,,Paperback,FALSE,Northeastern University Press
1747,935015302,The Future of Investment Management,"[Association for Investment Management an, Association for Investment Management and Research Staff, Association for Investment Management and Research, Conference Staff]",1998,0,0,64,0,,Hardcover,FALSE,CFA Institute
1748,801487269,"Singers, Heroes, and Gods in the Odyssey",[Charles Segal],2001,3,5,264,0,,Paperback,FALSE,Cornell University Press
1749,806131365,Tragedy and Civilization: An Interpretation of Sophocles,[Charles Segal],1999,11,4.58,528,0,,Paperback,FALSE,University of Oklahoma Press
1750,069101597X,Dionysiac Poetics and Euripides' Bacchae,[Charles Segal],1997,12,4.62,440,0,eng,Paperback,FALSE,Princeton University Press
1751,195133218,Oedipus Tyrannus: Tragic Heroism and the Limits of Knowledge,[Charles Segal],2000,15,4,208,1,,Paperback,FALSE,"Oxford University Press, USA"
1752,195143108,Antigone,"[Sophocles, Reginald Gibbons, Charles Segal]",2007,33,3.63,197,5,eng,Paperback,FALSE,Oxford University Press
1753,691013837,Poetry and Myth in Ancient Pastoral: Essays on Theocritus and Virgil,[Charles Segal],1981,3,4.33,360,1,,Paperback,FALSE,Princeton University Press
1754,691068267,Lucretius on Death and Anxiety: Poetry and Philosophy in de Rerum Natura,[Charles Segal],1990,7,4.43,291,0,,Hardcover,FALSE,Princeton University Press
1755,691054738,Pindar's Mythmaking: The Fourth Pythian Ode,"[Charles Segal, Pindar]",1986,4,4.25,223,0,,Hardcover,FALSE,Princeton University Press
1757,847686175,"Aglaia: The Poetry of Alcman, Sappho, Pindar, Bacchylides, and Corinna",[Charles Segal],1997,4,4.75,352,0,,Paperback,FALSE,Rowman & Littlefield Publishers
1758,674821009,"Sophocles' Tragic World: Divinity, Nature, Society",[Charles Segal],1995,5,4.33,276,1,,Hardcover,FALSE,Harvard University Press
1759,082231360X,"Euripides and the Poetics of Sorrow: Art, Gender, and Commemoration in Alcestis, Hippolytus, and Hecuba",[Charles Segal],1993,6,4.33,328,0,,Hardcover,FALSE,Duke University Press Books
1761,195143736,Antigone,"[Sophocles, Reginald Gibbons, Charles Segal]",2003,257,3.63,208,14,eng,Hardcover,FALSE,"Oxford University Press, USA"
1762,765809338,Conversations with Lincoln,"[Abraham Lincoln, David Herbert Donald, Charles Segal]",2002,4,4,448,1,,Paperback,FALSE,Taylor & Francis
1763,069105472X,"Language and Desire in Seneca's ""Phaedra""",[Charles Segal],1986,4,3.5,257,0,,Hardcover,FALSE,Princeton University Press
1764,084931576X,Preventing Medication Errors and Improving Drug Therapy Outcomes,"[Charles D. Hepler, Richard Segal]",2003,2,3.5,434,0,,Hardcover,FALSE,CRC Press
1766,940087677,The AutoCAD 3D Book,"[George O. Head, Charles A. Pietra, Kenneth J. Segal]",1991,1,1,318,0,,Paperback,FALSE,Ventana Communications Group
1767,1582973644,Instant Songwriting with the Piano,[Charles Segal],2007,0,0,176,0,,Unknown Binding,FALSE,Writer's Digest Books
1769,521782856,Electronic Structure: Basic Theory and Practical Methods,[Richard M. Martin],2011,12,4.31,650,1,,Hardcover,FALSE,Cambridge University Press
1771,130158852,Object-Oriented Programming in C++,"[Richard Johnsonbaugh, Martin Kalin]",1999,14,4.07,640,0,eng,Paperback,FALSE,Prentice Hall
1772,446594342,The Tower,[Richard Martin Stern],1974,245,3.43,302,20,eng,Paperback,FALSE,
1773,323029663,Fanaroff and Martin's Neonatal-Perinatal Medicine: Diseases of the Fetus and Infant (Expert Consult - Online and Print) (2-Volume Set),"[Avroy A. Fanaroff, Michele C. Walsh]",2005,3,5,2036,0,,Hardcover,FALSE,Mosby
1775,801480701,The Language of Heroes,[Richard P. Martin],,3,4.33,288,1,,Unknown Binding,FALSE,Cornell University Press
1776,1576581640,Cameron Townsend: Good News in Every Language (Christian Heroes: Then & Now),"[Janet Benge, Geoff Benge]",2001,470,4.01,221,37,,Paperback,FALSE,YWAM Publishing
1777,195308905,Einstein's Heroes: Imagining the World Through the Language of Mathematics,[Robyn Arianrhod],2006,74,3.74,323,7,,Paperback,FALSE,"Oxford University Press, USA"
1779,820406244,The Heroes of Shakespeare's Tragedies,[Victor L. Cahn],1988,0,0,204,0,,Hardcover,FALSE,"Peter Lang Gmbh, Internationaler Verlag Der Wissenschaften"
1780,820405507,The Refining Fire: Herakles and Other Heroes in T.S. Eliot's Works,"[Laura Elizabeth Niesen De Abruna, Niesen De Abruno L.]",1992,0,0,188,0,,Hardcover,FALSE,"Peter Lang Gmbh, Internationaler Verlag Der Wissenschaften"
1781,292705549,Homeric Responses,[Gregory Nagy],2004,11,4.36,112,0,,Paperback,FALSE,University of Texas Press
1783,252029836,Homer's Text and Language,[Gregory Nagy],2004,4,4.5,224,0,,Hardcover,FALSE,University of Illinois Press
1785,801860156,The Best of the Achaeans: Concepts of the Hero in Archaic Greek Poetry,[Gregory Nagy],1998,37,4.17,424,4,,Paperback,FALSE,Johns Hopkins University Press
1786,292755627,Homeric Questions,[Gregory Nagy],1996,19,4.35,192,2,,Paperback,FALSE,University of Texas Press
1787,1565843762,Antiquities,"[Gregory Nagy, Nicole Loraux, Gregory Nagy, Laura M. Slatkin]",2001,2,4,481,0,,Hardcover,FALSE,The New Press
1789,815336861,Greek Literature in the Classical Period: The Prose of Historiography and Oratory: Greek Literature,[Gregory Nagy],2001,1,5,410,0,,Hardcover,FALSE,Routledge
1790,415937701,Greek Literature in the Roman Period and in Late Antiquity: Greek Literature,[Gregory Nagy],2001,1,5,414,0,,Hardcover,FALSE,Routledge
1791,041593771X,Greek Literature in the Byzantine Period: Greek Literature,[Gregory Nagy],2001,2,5,468,0,,Hardcover,FALSE,Routledge
1792,815336829,"Preliterate Period (Greek Literature, Volume 1)",[Gregory Nagy],2001,1,5,350,0,,,FALSE,
1793,081533687X,"Roman Period (Greek Literature, Volume 6)",[Gregory Nagy],2001,4,4,350,0,,,FALSE,
1794,674362268,Greek Dialects and the Transformation of an Indo-European Process,[Gregory Nagy],1970,2,5,214,0,,Hardcover,FALSE,Harvard University Press
1796,1857150600,The Iliad,"[Homer, Robert Fitzgerald]",1992,27,3.85,594,2,eng,Hardcover,FALSE,Everyman
1797,801848474,Pindar's Homer: The Lyric Possession of an Epic Past,[Gregory Nagy],1994,10,4.7,414,1,,Paperback,FALSE,Johns Hopkins University Press
1798,674009630,Plato's Rhapsody and Homer's Music: The Poetics of the Panathenaic Festival in Classical Athens,[Gregory Nagy],2002,3,4.67,136,0,,Paperback,FALSE,Harvard University Press
1799,521604303,"Language, Sexuality, Narrative: The Oresteia",[Simon Goldhill],2004,3,3.33,328,1,,Paperback,FALSE,Cambridge University Press
1800,226301192,"Love, Sex & Tragedy: How the Ancient World Shapes Our Lives",[Simon Goldhill],2005,121,3.77,345,15,eng,Paperback,FALSE,University of Chicago Press
1801,521315794,Reading Greek Tragedy,[Simon Goldhill],1986,28,4.07,302,2,eng,Paperback,FALSE,Cambridge University Press
1802,521395704,The Poet's Voice: Essays on Poetics and Greek Literature,[Simon Goldhill],1990,5,4,384,1,,Paperback,FALSE,Cambridge University Press
1804,521011760,Who Needs Greek? Contests in the Cultural History of Hellenism,[Simon Goldhill],2002,10,3.4,334,1,eng,Paperback,FALSE,Cambridge University Press
1805,521479347,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),[Simon Goldhill],1995,10,3.73,212,0,eng,Paperback,FALSE,Cambridge University Press
1806,881337137,Greek Rhetoric Before Aristotle,[Richard Leo Enos],1993,8,3.77,159,1,,Paperback,FALSE,Waveland Press
1807,313200742,"History of the Progressive Party, 1912-1916","[Amos Richards Eno Pinchot, Helene M. Hooker]",1978,0,0,305,0,,Hardcover,FALSE,Greenwood Press
1808,870841645,Correctional Case Management,"[Richard Enos, Stephen Southern]",1996,1,3,250,0,,Paperback,FALSE,Routledge
1810,809313820,The Literate Mode of Cicero's Legal Rhetoric,[Richard Leo Enos],1987,1,5,144,0,,Hardcover,FALSE,Southern Illinois University Press
1811,803931077,Oral and Written Communication: Historical Approaches,[Richard Leo Enos],1990,0,0,264,0,,Hardcover,FALSE,"Sage Publications, Inc"
1812,184467116X,Not One More Death,"[Brian Eno, John le Carré, Richard Dawkins, Harold Pinter, Michel Faber, Haifa Zangana]",2006,56,3.84,80,6,,Paperback,FALSE,Verso
1813,714540625,Strauss: Arabella (Eno 30),"[Richard Strauss, Nicholas John]",1985,0,0,112,0,,Paperback,FALSE,Calder Publications
1814,1585424838,2012: The Return of Quetzalcoatl,[Daniel Pinchbeck],2006,1396,3.42,408,217,en-US,Hardcover,FALSE,Tarcher
1815,767907434,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,"[Daniel Pinchbeck, Lee Fukui]",2003,2726,4.06,336,167,en-US,Paperback,FALSE,Three Rivers Press (CA)
1816,1594770905,A Psychonaut's Guide to the Invisible Landscape: The Topography of the Psychedelic Experience,[Dan Carpenter],2006,25,3.5,128,2,,Paperback,FALSE,Park Street Press
1817,7149611,Breaking Open the Head: A Psychedelic Journey from Cynicism to Shamanism,[Daniel Pinchbeck],,47,4.06,336,2,eng,Paperback,FALSE,Flamingo
1818,1880154854,Jeff Koons/Andy Warhol: Flowers,"[Gagosian Gallery, Daniel Pinchbeck]",2003,4,4.25,111,0,,Hardcover,FALSE,Gagosian Gallery
1821,333111788,The Pinchbeck Masterpiece,[Philip Cleife],,0,0,224,0,,,FALSE,Macmillan
1822,1890447234,Open City (Issue #12),"[Open City Magazine, Joanna Yas, Lewis Cole, Sam Brumbaugh, Heather Lorimer, Maddox Ford]",2001,1,3,250,0,,Paperback,FALSE,"Grove Press, Open City Books"
1823,743233212,Them: Adventures with Extremists,[Jon Ronson],2003,11315,3.95,336,793,eng,Paperback,FALSE,Simon  Schuster
1824,743270606,The Men Who Stare at Goats,[Jon Ronson],2006,10141,3.61,259,870,eng,Paperback,FALSE,Simon  Schuster
1826,201774224,Maximum Accessibility: Making Your Web Site More Usable for Everyone: Making Your Web Site More Usable for Everyone,"[John M. Slatin, Sharron Rush]",2002,13,3.92,640,0,,Paperback,FALSE,Addison-Wesley Professional
1828,865933928,Amazing Rain Forest (Discovering the Rain Forest),[Lynn M. Stone],1994,4,4.25,24,0,,Hardcover,FALSE,Rourke Publishing (FL)
1829,1404800956,Splish Splash!: A Book about Rain,"[Josepha Sherman, Jeff Yesh]",2003,20,3.43,24,6,,Hardcover,FALSE,Picture Window Books
1830,307201635,Totally Amazing Rain Forests,"[Kate Graham, Two-Can, Lorna Kent]",1998,3,4.67,32,1,,Paperback,FALSE,Golden Books
1831,1932360506,Amazing Rain,[Sam  Brown],2004,76,4.37,100,7,,Paperback,FALSE,Soft Skull Press
1832,1579907563,Kids' Crafts: Stamp It!: 50 Amazing Projects to Make,"[Joe Rhatigan, Rain Newcomb]",2005,1,3,112,0,,Paperback,FALSE,Lark Books
1833,1579904106,Out-of-This-World Astronomy: 50 Amazing Activities  Projects,"[Joe Rhatigan, Rain Newcomb, Greg Doppmann]",2003,3,3.8,128,0,,Hardcover,FALSE,Lark Books
1834,1592492908,Gecko Gathering PB,"[Vanessa Giancamilli, Kristin Kest]",2004,0,3,27,0,,Paperback,FALSE,Soundprints
1835,1593760167,The Practice of the Wild: Essays,[Gary Snyder],2003,60,4.2,208,2,,Paperback,FALSE,Counterpoint
1836,865474540,Practice of the Wild,[Gary Snyder],1990,1820,4.2,190,83,,Paperback,FALSE,North Point Press
1839,393061310,"Guns, Germs and Steel: The Fates of Human Societies",[Jared Diamond],2005,4293,4.02,518,397,eng,Hardcover,FALSE,W.W. Norton
1840,1586638637,"Guns, Germs, and Steel (SparkNotes B&N Reader's Companion)",[SparkNotes],2003,59,3.98,72,5,,Paperback,FALSE,Barnes  Noble
1841,848306667X,"Armas, gérmenes y acero",[Jared Diamond],2006,184,4.02,588,26,spa,Paperback,FALSE,DEBATE
1842,739467352,"Guns, Germs, and Steel: The Fates of Human Societies",[Jared Diamond],2005,223149,4.02,425,7869,eng,Paperback,FALSE,W.W. Norton & Company
1843,865475091,Caught Inside: A Surfer's Year on the California Coast,[Daniel Duane],1997,610,3.87,256,58,eng,Paperback,FALSE,North Point Press
1845,385486804,Into the Wild,[Jon Krakauer],1997,765316,3.97,207,17581,eng,Paperback,FALSE,Anchor Books
1846,785268839,Wild at Heart: Discovering the Secret of a Man's Soul,[John Eldredge],2001,55185,3.92,256,1502,eng,Hardcover,FALSE,Thomas Nelson
